Wavenumber [cm-1],Raman Intensity
2919.6,620.62
2920.99,620.2
2922.38,618.89
2923.77,616.62
2925.16,614.76
2926.55,612.95
2927.94,610.49
2929.33,608.67
2930.72,608.09
2932.11,606.46
2933.5,605.6
2934.88,603.37
2936.27,600.72
2937.65,597.78
2939.04,594.58
2940.42,592.58
2941.8,590.13
2943.18,587.42
2944.57,584.81
2945.95,582.73
2947.33,579.07
2948.71,575.76
2950.09,572.12
2951.46,567.93
2952.84,563.73
2954.22,560.4
2955.6,556.56
2956.97,553.22
2958.35,549.24
2959.72,544.41
2961.09,540.43
2962.47,536.15
2963.84,531.03
2965.21,526
2966.58,521.63
2967.95,517.33
2969.32,512.95
2970.69,507.24
2972.06,502.77
2973.43,498.07
2974.8,493.83
2976.16,489.37
2977.53,484.23
2978.89,478.83
2980.26,474.49
2981.62,469.22
2982.98,464.54
2984.35,460.17
2985.71,456.07
2987.07,452.09
2988.43,447.54
2989.79,442.04
2991.15,436.12
2992.51,431.27
2993.87,427.46
2995.22,423.63
2996.58,419.87
2997.94,415.65
2999.29,411.76
3000.65,407.64
3002,403.17
3003.36,398.69
3004.71,394.28
3006.06,389.81
3007.41,385.6
3008.76,382.48
3010.11,378.24
3011.46,374.3
3012.81,370.15
3014.16,365.79
3015.51,361.89
3016.85,357.59
3018.2,354.3
3019.55,351.07
3020.89,347.48
3022.24,343.3
3023.58,339.78
3024.92,336.06
3026.27,332.92
3027.61,329.61
3028.95,326.82
3030.29,322.92
3031.63,319.17
3032.97,315.46
3034.31,312.73
3035.65,310.53
3036.98,308.06
3038.32,305
3039.66,302.02
3040.99,298.59
3042.33,295.85
3043.66,293.2
3044.99,290.8
3046.33,289.37
3047.66,286.93
3048.99,284.33
3050.32,281.8
3051.65,278.72
3052.98,276.7
3054.31,274.24
3055.64,271.37
3056.96,269.39
3058.29,267.14
3059.62,265.54
3060.94,264.16
3062.27,261.76
3063.59,260.23
3064.92,258.24
3066.24,256.37
3067.56,254.19
3068.88,252.1
3070.21,250.39
3071.53,249.25
3072.85,247.06
3074.17,245.46
3075.48,243.54
3076.8,242.02
3078.12,240.13
3079.44,237.91
3080.75,235.34
3082.07,233.02
3083.38,231.28
3084.7,229.46
3086.01,227.94
3087.32,226.64
3088.64,224.59
3089.95,222.11
3091.26,220.72
3092.57,219.46
3093.88,217.87
3095.19,216.07
3096.5,214.31
3097.8,211.91
3099.11,210.16
3100.42,208.8
3101.72,207.53
3103.03,206.3
3104.33,204.49
3105.64,202.94
3106.94,200.73
3108.24,198.87
3109.54,197.41
3110.84,195.71
3112.15,194.21
3113.45,192.52
3114.75,191.41
3116.04,190.54
3117.34,188.54
3118.64,186.64
3119.94,185.02
3121.23,183.65
3122.53,182.02
3123.82,179.67
3125.12,177.29
3126.41,175.7
3127.7,174.11
3129,173.18
3130.29,171.91
3131.58,170.62
3132.87,169.54
3134.16,168.84
3135.45,166.86
3136.74,164.39
3138.03,163.25
3139.31,161.67
3140.6,160.24
3141.89,158.93
3143.17,157.59
3144.46,155.63
3145.74,153.77
3147.02,152.97
3148.31,152.11
3149.59,150.3
3150.87,150.05
3152.15,149.17
3153.43,147.1
3154.71,145.63
3155.99,143.76
3157.27,142.92
3158.55,142.9
3159.82,142.26
3161.1,140.96
3162.38,139.44
3163.65,138.03
3164.93,137.2
3166.2,136.24
3167.47,134.6
3168.75,132.96
3170.02,131.98
3171.29,131.67
3172.56,130.55
3173.83,129.05
3175.1,128
3176.37,126.67
3177.64,125.94
3178.91,124.28
3180.17,122.59
3181.44,120.85
3182.7,120.17
3183.97,119.01
3185.23,118.34
3186.5,116.75
3187.76,116.04
3189.02,115.76
3190.29,114.59
3191.55,133
3192.81,110.67
3194.07,99
3195.33,127.33
3196.59,126
3197.85,105
3199.1,97.67
3200.36,98
3201.62,89.33
3202.87,106.33
3204.13,81
3205.38,91.67
3206.63,87.33
3207.89,118
3209.14,108.67
3210.39,107.33
3211.64,78
3212.89,84.33
3214.14,96
3215.39,99.67
