Wavenumber [cm-1],Raman Intensity
2901.43,1141.05
2902.83,1136.1
2904.23,1131.89
2905.63,1126.72
2907.03,1121.34
2908.43,1115.85
2909.83,1110.32
2911.23,1104.1
2912.62,1098.41
2914.02,1093.32
2915.42,1088.09
2916.81,1081.37
2918.2,1073.5
2919.6,1067.07
2920.99,1060.52
2922.38,1053.79
2923.77,1045.89
2925.16,1038.41
2926.55,1030.67
2927.94,1023.02
2929.33,1015.82
2930.72,1011.15
2932.11,1003.52
2933.5,996.15
2934.88,987.87
2936.27,979.62
2937.65,970.37
2939.04,962.07
2940.42,954.29
2941.8,946.54
2943.18,938.61
2944.57,929.97
2945.95,921.37
2947.33,911.94
2948.71,903.98
2950.09,896.3
2951.46,887.35
2952.84,877.93
2954.22,868.82
2955.6,860.46
2956.97,852.59
2958.35,844.13
2959.72,834.85
2961.09,826.08
2962.47,817.45
2963.84,808.63
2965.21,800.38
2966.58,791.5
2967.95,783.83
2969.32,776.9
2970.69,768.68
2972.06,761.93
2973.43,754.34
2974.8,747.77
2976.16,741.04
2977.53,733.73
2978.89,725.42
2980.26,718.59
2981.62,711.9
2982.98,705.72
2984.35,699.11
2985.71,692.29
2987.07,685.37
2988.43,679.41
2989.79,673.68
2991.15,667.4
2992.51,661.42
2993.87,656.31
2995.22,651.27
2996.58,646.24
2997.94,640.61
2999.29,635.24
3000.65,630.37
3002,625.72
3003.36,620.29
3004.71,614.64
3006.06,608.58
3007.41,603.62
3008.76,599.69
3010.11,595.52
3011.46,590.38
3012.81,586.31
3014.16,581.54
3015.51,577.89
3016.85,572.93
3018.2,568.82
3019.55,565.14
3020.89,561.37
3022.24,558.12
3023.58,554.81
3024.92,550.02
3026.27,546.25
3027.61,541.15
3028.95,537.7
3030.29,533.91
3031.63,528.83
3032.97,524.7
3034.31,521.33
3035.65,518.33
3036.98,514.8
3038.32,511.26
3039.66,507.08
3040.99,503.25
3042.33,499.89
3043.66,496.11
3044.99,491.7
3046.33,488.47
3047.66,484.7
3048.99,480.65
3050.32,476.53
3051.65,471.93
3052.98,468.3
3054.31,464.63
3055.64,460.27
3056.96,456.72
3058.29,453.12
3059.62,450.67
3060.94,448.46
3062.27,444.95
3063.59,442.46
3064.92,439.56
3066.24,436.23
3067.56,431.76
3068.88,428.33
3070.21,425.81
3071.53,423.24
3072.85,419.6
3074.17,416.35
3075.48,412.28
3076.8,408.55
3078.12,404.59
3079.44,401.35
3080.75,398
3082.07,394.95
3083.38,391.65
3084.7,387.5
3086.01,384.67
3087.32,382.04
3088.64,379.15
3089.95,375.93
3091.26,373.34
3092.57,370.15
3093.88,367.43
3095.19,364.32
3096.5,361.06
3097.8,357.45
3099.11,354.9
3100.42,352.34
3101.72,350.73
3103.03,348.59
3104.33,345.82
3105.64,343.55
3106.94,340.24
3108.24,337.2
3109.54,334.72
3110.84,331.8
3112.15,329.27
3113.45,326.55
3114.75,324.47
3116.04,322.05
3117.34,318.89
3118.64,315.52
3119.94,313.21
3121.23,311.52
3122.53,309.02
3123.82,304.83
3125.12,301.71
3126.41,299.02
3127.7,296.34
3129,295.18
3130.29,292.94
3131.58,290.45
3132.87,287.97
3134.16,284.89
3135.45,282.02
3136.74,278.71
3138.03,276.88
3139.31,274.62
3140.6,271.41
3141.89,269.15
3143.17,266.41
3144.46,263.06
3145.74,260.39
3147.02,258.92
3148.31,256.86
3149.59,254.7
3150.87,253.25
3152.15,251.66
3153.43,248.56
3154.71,245.8
3155.99,243.15
3157.27,240.74
3158.55,239.54
3159.82,238.33
3161.1,235.87
3162.38,233.59
3163.65,231.74
3164.93,230.8
3166.2,228.35
3167.47,225.61
3168.75,222.48
3170.02,220.66
3171.29,218.7
3172.56,217.01
3173.83,214.76
3175.1,212.52
3176.37,210.8
3177.64,208.37
3178.91,206.39
3180.17,204.61
3181.44,201.68
3182.7,200.24
3183.97,198.26
3185.23,196.88
3186.5,195.54
3187.76,193.72
3189.02,192.58
3190.29,190.93
3191.55,190
3192.81,182.67
3194.07,144.33
3195.33,204
3196.59,170
3197.85,195.67
3199.1,180.67
3200.36,167.67
3201.62,160
3202.87,152
3204.13,162
3205.38,174.67
3206.63,158
3207.89,185.33
3209.14,161
3210.39,173
3211.64,152.33
3212.89,153
3214.14,150.33
3215.39,160.33
