Wavenumber [cm-1],Raman Intensity
2900.03,3437.74
2901.43,3457.95
2902.83,3472.83
2904.23,3491.06
2905.63,3507.59
2907.03,3523.98
2908.43,3538.42
2909.83,3551.21
2911.23,3564.63
2912.62,3570.85
2914.02,3579.07
2915.42,3583.97
2916.81,3591.68
2918.2,3600.43
2919.6,3603.87
2920.99,3604.73
2922.38,3605.24
2923.77,3605.98
2925.16,3601.92
2926.55,3595.8
2927.94,3588.38
2929.33,3578.14
2930.72,3552.65
2932.11,3541.75
2933.5,3524.46
2934.88,3509.85
2936.27,3494.98
2937.65,3479.15
2939.04,3460.65
2940.42,3438.86
2941.8,3418.46
2943.18,3392.17
2944.57,3370.46
2945.95,3344.14
2947.33,3318.93
2948.71,3290.5
2950.09,3257.47
2951.46,3227.54
2952.84,3195.77
2954.22,3162.22
2955.6,3131.19
2956.97,3097.92
2958.35,3067.58
2959.72,3037.68
2961.09,2999.63
2962.47,2964.21
2963.84,2927.17
2965.21,2887.72
2966.58,2847.17
2967.95,2804.28
2969.32,2767.15
2970.69,2728.81
2972.06,2689.06
2973.43,2650.18
2974.8,2606.47
2976.16,2564.93
2977.53,2527.63
2978.89,2494.01
2980.26,2455.27
2981.62,2419.62
2982.98,2383.47
2984.35,2348.44
2985.71,2313.33
2987.07,2278.58
2988.43,2247.6
2989.79,2211.72
2991.15,2180.2
2992.51,2147.56
2993.87,2115.22
2995.22,2081.66
2996.58,2051.89
2997.94,2022.46
2999.29,1992.98
3000.65,1964.2
3002,1937
3003.36,1912.66
3004.71,1889.55
3006.06,1870.06
3007.41,1847.74
3008.76,1825.61
3010.11,1804.36
3011.46,1783.49
3012.81,1761.27
3014.16,1737.81
3015.51,1716.05
3016.85,1701.95
3018.2,1681.32
3019.55,1661.92
3020.89,1646.66
3022.24,1631.93
3023.58,1618.19
3024.92,1604.63
3026.27,1590.5
3027.61,1578.32
3028.95,1563.2
3030.29,1552.66
3031.63,1546.24
3032.97,1534.4
3034.31,1520.54
3035.65,1506.32
3036.98,1492.82
3038.32,1482.85
3039.66,1475.7
3040.99,1468.82
3042.33,1458.79
3043.66,1447.97
3044.99,1444.06
3046.33,1434.58
3047.66,1427.84
3048.99,1424.24
3050.32,1422.1
3051.65,1418.65
3052.98,1413.41
3054.31,1409.91
3055.64,1406.07
3056.96,1401.52
3058.29,1395.94
3059.62,1389.37
3060.94,1383.72
3062.27,1381.94
3063.59,1375.3
3064.92,1369.72
3066.24,1366.3
3067.56,1364.78
3068.88,1359.8
3070.21,1351.48
3071.53,1344.47
3072.85,1341.46
3074.17,1337.86
3075.48,1335.67
3076.8,1334.22
3078.12,1330.88
3079.44,1323.98
3080.75,1320.19
3082.07,1317.41
3083.38,1314.69
3084.7,1315.07
3086.01,1307.89
3087.32,1305.76
3088.64,1302.85
3089.95,1302.94
3091.26,1299.19
3092.57,1293.72
3093.88,1291.79
3095.19,1285.7
3096.5,1283.62
3097.8,1283.04
3099.11,1277.17
3100.42,1275.1
3101.72,1272
3103.03,1266.79
3104.33,1261.78
3105.64,1254.91
3106.94,1250.84
3108.24,1248.86
3109.54,1243.93
3110.84,1245.24
3112.15,1244.63
3113.45,1242.51
3114.75,1238.43
3116.04,1232.86
3117.34,1230.16
3118.64,1229.27
3119.94,1224.06
3121.23,1217.39
3122.53,1213.95
3123.82,1215.11
3125.12,1215.78
3126.41,1214.14
3127.7,1211.85
3129,1207.64
3130.29,1203.46
3131.58,1203.12
3132.87,1202.93
3134.16,1198.92
3135.45,1196.62
3136.74,1194.53
3138.03,1188.57
3139.31,1187.6
3140.6,1186.33
3141.89,1183.74
3143.17,1181.84
3144.46,1185.17
3145.74,1187.02
3147.02,1179.46
3148.31,1180.38
3149.59,1175.18
3150.87,1168.91
3152.15,1166.5
3153.43,1165.94
3154.71,1162.82
3155.99,1163.44
3157.27,1162.63
3158.55,1159.77
3159.82,1158.8
3161.1,1157.2
3162.38,1155.51
3163.65,1150.33
3164.93,1144.8
3166.2,1140.18
3167.47,1139.38
3168.75,1142.13
3170.02,1143.04
3171.29,1141.34
3172.56,1139.34
3173.83,1140.15
3175.1,1141.73
3176.37,1143.33
3177.64,1140.87
3178.91,1138.72
3180.17,1135.13
3181.44,1133.19
3182.7,1130.84
3183.97,1127.92
3185.23,1122.8
3186.5,1124.2
3187.76,1120.64
3189.02,1116.5
3190.29,1111.98
3191.55,1026
3192.81,1167
3194.07,1303
3195.33,1162.33
3196.59,1139
3197.85,1044.67
3199.1,1069.67
3200.36,1149
3201.62,1223
3202.87,1173
3204.13,1116
3205.38,1027
3206.63,1073.33
3207.89,1081.33
3209.14,1091
3210.39,989.33
3211.64,1185.33
3212.89,1006.67
3214.14,1010
3215.39,943.67
